m,delta
144,0.002135393148706334
145,0.002134942045663654
146,0.002134744379755004
147,0.002134901829889834
148,0.00213527627856663
149,0.002135735877643909
150,0.002136181452925019
151,0.0021365252729177034
152,0.002136754428288646
153,0.002136890798233633
154,0.0021369609229136698
155,0.0021369674844224675
156,0.0021369321957335776
157,0.002136901702976338
158,0.0021368814677629046
159,0.002136878509354446
160,0.0021368837649228365
161,0.0021368582836177544
162,0.002136875796021519
163,0.00213687052711974
164,0.0021368831314845186
165,0.0021368847215519553
166,0.0021368961663256157
167,0.002136890667733009
168,0.002136903609967342
169,0.0021369004397143333
170,0.0021369114237447676
171,0.002136904814254488
172,0.00213689654460327
173,0.0021369094802899807
174,0.0021368767623751467
175,0.0021369208353568636
176,0.002136909910153738
177,0.002136882598459299
178,0.0021368979713950512
179,0.00213690951374086
180,0.002136889127601592
181,0.0021369120154211205
182,0.0021368966679263936
183,0.0021368916261006524
184,0.0021369040419837075
185,0.0021368942992370317
186,0.0021368939273920385
187,0.002136927320005567
188,0.0021369024118888563
189,0.0021368816952173847
190,0.002136891746446071
191,0.0021368973710438025
192,0.0021368973089511255
193,0.002136917954903293
194,0.002136927644388371
195,0.0021368979476190523
196,0.002136922073737063
197,0.002136898880806281
198,0.0021369061834570127
199,0.002136904895388812
200,0.002136903052987656
201,0.0021368915427430486
202,0.0021368897635132577
203,0.002136894821793114
204,0.0021369012044957915
205,0.002136908727828369
206,0.0021369117091327174
207,0.002136907871768958
208,0.0021369056434883895
209,0.0021369231105064688
210,0.002136905652806767
211,0.002136914424727591
212,0.0021368971600370513
213,0.002136910553424615
214,0.0021369030502046715
215,0.002136907420632874
216,0.0021369124079865867
217,0.0021369058959355585
218,0.0021368920899496684
219,0.002136907209772147
220,0.0021368998604321867
221,0.002136884265394515
222,0.0021369172589864186
223,0.002136900934642318
224,0.002136899831761226
225,0.002136923683514766
226,0.00213690933924271
227,0.0021369052812783215
228,0.002136907539828798
229,0.0021369038325419177
230,0.0021369122163470856
231,0.002136906069421339
232,0.002136932671011468
233,0.0021369274447275077
234,0.002136923344179305
235,0.002136919374564084
236,0.0021369102283291326
237,0.002136902935030136
238,0.002136913024978428
239,0.002136923505327103
240,0.0021369072099155957
241,0.002136922560842454
242,0.002136931725953033
243,0.0021369359225147833
244,0.002136928660427828
245,0.0021369301033752727
246,0.0021369204250284413
247,0.0021369104207794656
248,0.002136917687051482
249,0.002136919439602152
250,0.002136928554656314
251,0.00213691301334169
252,0.0021369169668619035
253,0.0021369079443554688
254,0.0021369143504461822
255,0.002136953407597631
256,0.002136924933399791
257,0.002136915823394565
258,0.0021369144060328867
259,0.002136908441851916
260,0.0021369502067863327
261,0.0021369412425713244
262,0.0021369245320167992
263,0.002136926009943018
264,0.0021369121747996695
265,0.0021369191621157103
266,0.002136921990903513
267,0.0021369109418470852
268,0.0021368890298053968
269,0.0021369082388842386
270,0.002136903719477068
271,0.002136913966736845
272,0.002136913037130701
273,0.002136919340896873
274,0.002136921557666341
275,0.0021369190821391147
276,0.002136945041259818
277,0.0021369083134921874
278,0.002136919687457525
279,0.002136903498347256
280,0.002136893293782877
281,0.002136905114019909
282,0.0021369224160425653
283,0.002136888679618208
284,0.0021368785597255776
285,0.002136874778125932
286,0.002136874804904487
287,0.002136890726145302
288,0.002136878698774084
289,0.002136923171062468
290,0.0021369040951251276
291,0.0021369052576314645
292,0.002136920082966836
293,0.002136887653237081
294,0.0021369005974615943
295,0.0021368820196396945
296,0.002136897014049897
297,0.0021368997978597724
298,0.0021368854507335905
299,0.002136901785629018
300,0.0021368954454048404
301,0.002136881848669059
302,0.002136884900907132
303,0.0021368912884205636
304,0.0021368853569753918
305,0.002136890640925888
306,0.002136920976595699
307,0.0021369038743394367
308,0.0021368933776107104
309,0.0021369067000098075
310,0.0021368939892794287
311,0.0021369027695839725
312,0.002136893015445288
313,0.002136901317723137
314,0.002136893222541395
315,0.0021369130063996914
316,0.002136873051051656
317,0.0021368967080869577
318,0.002136904776216445
319,0.002136896834605847
320,0.0021368967724510173
321,0.0021368925889592018
322,0.002136912727999838
323,0.002136915561542169
324,0.0021368998315086088
325,0.0021369039329885925
326,0.00213691240684249
327,0.0021369162639299478
328,0.002136908832333509
329,0.0021369081561508885
330,0.0021369014616023155
331,0.002136895022417017
332,0.0021368781799240076
333,0.0021368827210197067
334,0.002136896508409617
335,0.002136893484460546
336,0.0021368967741277876
337,0.002136894658980972
338,0.002136904570214828
339,0.0021369111688373226
340,0.0021368989460233425
341,0.0021369050233055725
342,0.0021369140317778297
343,0.002136915991973553
344,0.002136905456369959
345,0.0021369086516033523
346,0.002136900118358198
347,0.002136896047689228
348,0.002136878350661748
349,0.0021368827489616354
350,0.002136896740023961
351,0.002136893497981666
352,0.0021368967741277876
353,0.002136894658980972
354,0.002136904570214828
355,0.002136911169036577
356,0.0021368989460233425
357,0.0021369050233055725
358,0.0021369140317778297
359,0.002136915997165047
360,0.002136905456369959
361,0.0021369086516033523
362,0.002136900118358198
363,0.0021368960370843995
364,0.002136878350661748
365,0.0021368827489616354
366,0.002136896740023961
367,0.002136893497981666
368,0.0021368967741277876
369,0.0021368946582077516
370,0.002136904570214828
371,0.002136911169036577
372,0.0021368989460233425
373,0.0021369050233055725
374,0.0021369140317778297
375,0.00213691599781272
376,0.002136905456369959
377,0.0021369086516033523
378,0.002136900118358198
379,0.0021368960441039524
380,0.002136878350661748
381,0.0021368827489616354
382,0.002136896740023961
383,0.002136893487525831
384,0.0021368967741277876
385,0.002136894658980972
386,0.002136904570214828
387,0.002136911169036577
388,0.0021368989460233425
389,0.0021369050234820077
390,0.0021369140317778297
391,0.00213691599781272
392,0.002136905456369959
393,0.0021369086516033523
394,0.002136900118358198
395,0.0021368960363648696
396,0.002136878350661748
397,0.0021368827489616354
398,0.002136896740023961
399,0.002136893497981666
400,0.0021368967741277876
401,0.002136908680935625
402,0.0021369022435496062
403,0.0021368972252631085
404,0.002136887116174837
405,0.0021369164753068906
406,0.002136887040367432
407,0.0021368959310143027
408,0.002136889088765557
409,0.0021369086248630145
410,0.0021369077907226453
411,0.002136905283374294
412,0.0021368930162283337
413,0.0021369161623778898
414,0.0021368919006234154
415,0.002136896264011462
416,0.0021368785460423433
417,0.0021368816865209254
418,0.0021368831673441854
419,0.0021368995100564565
420,0.002136906504327521
421,0.0021368743727668
422,0.0021368982437535715
423,0.002136895078275459
424,0.002136887242130302
425,0.0021369141800442895
426,0.0021369121207610994
427,0.0021368871719342998
428,0.002136893526010838
429,0.0021368995087991324
430,0.0021369075269526186
431,0.002136918519154521
432,0.0021368946321780936
433,0.0021368996835493754
434,0.002136891777208876
435,0.002136887545607992
436,0.0021368980089760503
437,0.0021368917590170915
438,0.002136893362307354
439,0.0021368994237096492
440,0.0021368898135064717
441,0.0021369163841978575
442,0.002136891842573569
443,0.002136885219004368
444,0.00213691795871821
445,0.0021368816965052725
446,0.002136915581645736
447,0.002136899457249877
448,0.002136905167020121
449,0.0021369201881564523
450,0.0021368803290003164
451,0.002136922656143964
452,0.0021368882110717846
453,0.0021368855917301504
454,0.0021368947670139765
455,0.002136915607019317
456,0.002136900078638502
457,0.002136897421650788
458,0.002136893101518784
459,0.0021368907788283805
460,0.002136897794376586
461,0.002136905847033246
462,0.002136875836878743
463,0.002136887722701787
464,0.0021368933758414833
465,0.0021368955572400195
466,0.00213690388672634
467,0.0021368874651278096
468,0.0021368879618408635
469,0.002136883540814059
470,0.0021368918350401986
471,0.002136898467722029
472,0.0021368830818741654
473,0.002136896406712163
474,0.0021369071158376606
475,0.0021368917009259684
476,0.002136911151112052
477,0.0021368887212307257
478,0.0021369025438847293
479,0.0021368996058046276
480,0.0021368963170422446
481,0.0021368973569248434
482,0.00213689653505385
483,0.002136904897234374
484,0.0021369046146867874
485,0.0021368730388490937
486,0.002136891959280313
487,0.0021369028308328188
488,0.0021368913947389036
489,0.002136905327064424
490,0.0021368829997118776
491,0.002136908257803014
492,0.002136890616176709
493,0.0021368959306583887
494,0.00213689873997873
495,0.0021369147421088698
496,0.0021368811608654167
497,0.0021368923462218416
498,0.002136885822277279
499,0.0021368934053491748
